adjusted_rand_score,parameters,model_hyperparameters,adjusted_rand_score_old,adjusted_rand_score_new
0.4585953677776235,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'threshold_cc': 0.5406312699576192, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.529304435709311,0.5654236344649018
0.3542385013557012,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'threshold_cc': 0.4949049830710326, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.4630674526523073,0.484127581220767
0.2545450304554033,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'threshold_cc': 0.4906564384435157, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.4526254104758482,0.4692992522498458
0.3482314895195336,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}","{'threshold_cc': 0.5119831818363361, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.4775930255076055,0.5644057876196005
0.5023210152123087,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'threshold_cc': 0.5406312699576192, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.46750927518133456,0.5544103257622777
0.4039936878244558,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'threshold_cc': 0.4949049830710326, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.40047670994891926,0.487338779550823
0.3161104221428002,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'threshold_cc': 0.4906564384435157, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.35308988056869,0.38654113151692465
0.41640874475444356,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}","{'threshold_cc': 0.5119831818363361, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.4857064694570117,0.4795046991316683
0.4758764976817309,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'threshold_cc': 0.5406312699576192, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.32209460447967936,0.4422301953736829
0.3735922116160127,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'threshold_cc': 0.4949049830710326, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.3704407183327381,0.4573744689127084
0.30832200657859427,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'threshold_cc': 0.4906564384435157, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.3033158904583286,0.3278595067832822
0.4466806751362342,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}","{'threshold_cc': 0.5119831818363361, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.4169147898667009,0.387444359081542
0.3099000480117868,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'threshold_cc': 0.5406312699576192, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.17325862187894914,0.22479206969365614
0.326980195756701,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'threshold_cc': 0.4949049830710326, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.22687870374126096,0.2625668678182013
0.2818002786934544,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'threshold_cc': 0.4906564384435157, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.20265169374434144,0.20040408810378738
0.27812105257508374,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}","{'threshold_cc': 0.5119831818363361, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.21449213702837197,0.21673635250893308
0.2364369600228846,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}","{'threshold_cc': 0.5406312699576192, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.40569317687961753,0.45046179488529753
0.24599869369757757,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}","{'threshold_cc': 0.4949049830710326, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.5078232657413182,0.4171533637428306
0.1628761638844518,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'ru-ru'}","{'threshold_cc': 0.4906564384435157, 'max_attempts': 2000, 'max_iters': 50000, 'max_senses': 10}",0.40209069493521793,0.3949756052233148
